video_file,video_sha256,video_bytes,formal_eligible,v1_session,v2_session,duration_sec,duration_bucket,has_question,question_status,review_status,source,question,option_A,option_B,option_C,option_D,answer
2464.mp4,68fa127d804e49f0babb6f7ddb3955e576f3a60e25739ec5a179d43cbcf8e87f,4095742,True,3,31,14.954,short,True,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场景是哪里？,居民住宅,在建工地,学校教室,超市卖场,B
2465.mp4,f619e84b25514a3f841a2d48ddd250b130748347aef251e2d3ec1f1173891496,4691011,True,14,32,14.954,short,True,ready,independent_model_review_passed,online_reviewed,视频里的男子主要在做什么？,给甘蔗削叶,翻挖土地,采摘鲜果,收割水稻,A
2466.mp4,cea8fc2aae7ad85fab15fae25ae2620c636f2748f52976f2e5fcb23a1dcfb7e8,2714594,True,16,15,14.959,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的家居用品是什么？,电热水壶,饭菜保温板,圆形餐桌,家用电磁炉,B
2467.mp4,f4b8542142bc6bd5b521321df2a4be9d85849d0facf23725e1ff08e03f072c37,2931973,True,13,9,14.967,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,对着镜头说话,跳广场舞,烹饪做饭,跑步锻炼,A
2468.mp4,33e12fda40f1fa4b2a4eee35adc0c27f7a7bd8a9c983449413fd2677be6f5f69,1899150,True,12,28,14.975,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在进行什么活动？,做饭,打篮球,画画,打麻将,D
2469.mp4,e46e2dea20e4fc99676341adf3da64742928311f88ea5af293546bfcb769f838,4706835,True,1,38,14.975,short,True,ready,independent_model_review_passed,online_reviewed,视频中主要出现的动物是？,兔子,狗,猫,仓鼠,B
2470.mp4,cbe52629d03bf5a562355e9b05ad218bd39c02d015355b0ff757d3884590b556,2982201,True,5,5,14.976,short,True,ready,independent_model_review_passed,online_reviewed,视频中的小男孩主要在做什么？,扫地,看手机,跳绳,画画,B
2471.mp4,120165bf478fd72fda4f7574fe9f768967d6248e224936586c672637f5d6c95f,3141458,True,6,1,14.976,short,True,ready,independent_model_review_passed,online_reviewed,视频中的小孩主要在做什么？,打扫地面,画画,拍皮球,展示网中物品,D
2472.mp4,b71a23fa125e39122285b5639418533a2d8b888ab89646ffc4e9b6a522af0004,5973048,True,7,38,14.976,short,True,ready,independent_model_review_passed,online_reviewed,系围裙的男士主要在做什么？,弹奏乐器,打扫房间卫生,端菜摆到餐桌上,清洗衣物,C
2473.mp4,725d900476ac7c5e4a672ab75f34080345bae3433319f4c6230feff1bda862bf,1361054,True,6,40,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频中人们主要在做什么？,制作手工制品,打扫房间卫生,处理手部伤口,练习书法,C
2474.mp4,75ab214aaefa6ab7abde75ab4678f58d6b7ff633b1fd048e74069acd04c72d92,2150013,True,11,34,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频中的两人主要在做什么？,跑步锻炼,炒菜做饭,伏案写字,持花互动,D
2475.mp4,e6404981e3e67e465280f872bdab62ae9c3cc2cafd7508a45b9df4e58a3b7652,2312353,True,17,44,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频的主要拍摄场景是哪里？,汽车内部,海边沙滩,学校教室,家庭厨房,A
2476.mp4,c471269cfcf49bfa33a26c9d3978bdc9e6f29fa3f96d2f1793830c7c13e040eb,2633816,True,13,23,14.977,short,True,ready,independent_model_review_passed,online_reviewed,男子怀中抱着的主要物品是什么？,陶瓷水杯,普通抱枕,小猪玩偶,新鲜苹果,C
2477.mp4,d5102b1a57fcaccdf832217336a8a8bb53e17a8967ca00b897afd3c182c986d6,2859488,True,1,41,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频里塑料袋中盛放的主要物品是？,玩具,香烟,文具,水果,B
2478.mp4,790761a02fb83d260e02b8e7a24b42b1ba465001a909aa1af492be5fe3f3739a,2868814,True,4,26,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,踢足球,跑步,打排球,打篮球,B
2479.mp4,820a17da08a7b1659df564755c30a7583e113cf3021031b871efe1cfd2518808,3329002,True,17,10,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场景是哪里？,室内游泳馆,学校教室,露天烧烤夜市,写字楼办公室,C
2480.mp4,e1e5807b578da38ed0f85719833fa204f3784534af5adf38fa5a2fdf720e2ab5,3366509,True,9,19,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,唱歌,写字,吃东西,跳舞,C
2481.mp4,06dccab53f4d709fb2b91df7792650363b3f462e6cae45347a909462f9914945,3366552,True,10,45,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的内容是？,男子不同场景留影,汽车组装过程,农田收割作业,专业舞蹈教学,A
2482.mp4,618a96cf71b93f9fa85a3c23ca3201968dba85fc34eb52c0eb35ef4fbe1a3fca,3492604,True,12,17,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示了什么？,道路行驶的汽车,超市货架商品,穿绣花民族服饰的男子,林间野生大熊猫,C
2483.mp4,79c3304a677f081c812bb1d3c6b39dc0eaaf9b5fdd58d1b4f7c8037ee9e5974f,3502232,True,8,27,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频中的主要场景位于哪里？,写字楼内,乡村户外,城市商业街,海边沙滩,B
2484.mp4,fe5efc757aca02e34979e9d2a1149f562b1d6ef569b9901a60dc91bf83b3208e,3510055,True,16,13,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,跳广场舞,织毛衣,包饺子,写春联,C
2485.mp4,bb3837b6ef3a4535e2744dc49fe054e4e738facf5426df0fa587f76c3eab1732,3998697,True,10,7,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,对着镜头留影,教室上课学习,围坐聚餐吃饭,跑步登山赶路,A
2486.mp4,f7d44909ba635512f79cd620f14154612343376dc304600751ed21d461bcbc7b,3999338,True,14,16,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频里的女子主要在做什么？,修缮房屋,喂养家禽,清洗衣物,打扫庭院,B
2487.mp4,0fa3b417e853948997fdac30be9b26de16e8ca09860ba144a0c950f479a84a0b,4373794,True,2,6,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的场景是什么？,白天室内教室,乡村农田野外,夏日海边沙滩,夜晚户外灯展,D
2488.mp4,b88de6a3ee9fb6977cc3f07359e2722640ea77b73c8c890fff441b7562ef0ff5,4468567,True,14,22,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场地是？,写字楼办公室,废品回收站,服装专卖店,蔬菜大棚,B
2489.mp4,bbce0e9ad5312006ac3af935398b098db415741d1a1e12d02575ab377b3c3ce0,5084208,True,5,28,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场景是哪里？,汽车内部,餐厅后厨,学校教室,海边沙滩,A
2490.mp4,cb6ceb8f0053eec89d7f1e06baf766c0f7a8b379c059538af84888fced9d6542,5886411,True,15,30,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频中主要人物在做什么？,集体跳广场舞,迎接亲友并献花拥抱,排队检票进入车站,排队购买商品,B
2491.mp4,9ab58eddc22c3e057ff91b46b434244ae26d5b86b16a3a4e94deb29c5cb2d0a5,6355390,True,7,38,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,跳舞,做饭,打球,画画,A
2492.mp4,f0b82c508a1b8dfd3b1bdcecc0357d1665eecb69a8d5b15419305b40f6b7d771,7926899,True,3,2,14.977,short,True,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场景是哪里？,游泳池,餐厅,图书馆,篮球场,A
2493.mp4,6890f67cf73666a8378720f2c26acc2bad8d518bd37f07f81d7e459ef297b3ae,2306550,True,4,8,14.999,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示人们在做什么？,体育比赛,舞台表演,超市购物,接种疫苗,D
2494.mp4,4122933c621555d509bf522926977520ec1a3a543cc7345d92626d6e8a62ac1f,2493314,True,3,11,14.999,short,True,ready,independent_model_review_passed,online_reviewed,视频里的男子主要在做什么？,对着镜头说话,弹奏钢琴,在操场跑步,炒菜做饭,A
2495.mp4,8265addc1ab828c3a610625a581d361ee7c611f4d86437d5811532d733122309,3006742,True,8,29,14.999,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,步行赶路,修理车辆,骑自行车,驾驶摩托车,D
2496.mp4,cb28826a34694a56ffbbd3a0183e220fc44134c40e0da07f352c0722995c9d03,3751043,True,11,42,14.999,short,True,ready,independent_model_review_passed,online_reviewed,视频里的小孩主要在做什么？,吃饭,画画,练习踢腿,看书,C
2497.mp4,b2b514aed22b0215224c88ebcf60e50e8efbb0140d91572855ef2690936fa25a,4330768,True,15,36,14.999,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,跳舞,写字,唱歌,吃东西,D
2498.mp4,d1402dfbc638f037af9782290fe280785bccca93cf0dd3e78310769278752c94,4486599,True,9,33,14.999,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的是什么？,家电说明书,花园设计图纸,数学习题内容,动物摄影作品,B
2499.mp4,cb4a81bc1a3c486eb4e150dbdab359ecfef2e42d2983bd3c0419559034bcf265,4890590,True,2,39,14.999,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的物体是什么？,自行车,汽车,电动车,摩托车,B
2500.mp4,b90b1cf5aff200f625e4572c55a4de6b2a809a4712ab67e53e1e79090b8f5976,2577005,True,16,16,15.0,short,True,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场景是哪里？,厨房,卧室,教室,海边,A
2501.mp4,d9619133f1e46b5325c93f5152fa46d9ae661436384ce612a80133a6a4a8e29d,2094559,True,5,24,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频中出现的女士身处什么场景？,水边岸边,车间里面,沙漠里面,舞台上面,A
2502.mp4,44675ae7396c0d6fe862038ed0ff7a9e1ff9a67fdee1d12058ba79ae918d2697,2335656,True,1,14,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,跳舞,做饭,唱歌,打球,C
2503.mp4,e3f9f31759e47569c206061768d05127b1c99ecc1dd06ae701eb6c495a330f59,2529814,True,17,11,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频中的男子主要在做什么？,在厨房烹饪食材,在教室上课学习,在操场跑步锻炼,在树上摆弄枝上物体,D
2504.mp4,c1a3a77992acc8ff6c4a965eb58fc084ed3f402f0f5ad12a4af9ed0af1366d97,2900041,True,10,9,15.001,short,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物头上主要戴着什么？,红色草帽,黄色安全帽,黑色棉帽,白色头盔,B
2505.mp4,7f0b7839dd4a0b287c2a6e6784184802098c303c0c1a93fc8ed19e9a3870a51f,3062196,True,7,15,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,做各类手部动作,烹饪炒菜,跑步跳远,弹奏乐器,A
2506.mp4,c4f4e933dfd1d503ef46c54ee29d89ce3c45a04bfdad2120294f86f39f6f35ed,3892524,True,12,18,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的场景是哪里？,教室课堂,厨房内部,海边沙滩,城市十字路口,D
2507.mp4,fc238b368bda01b955f4330a42120b610672c20ec2e43815a7a5a4df12e235b6,3892857,True,6,43,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,靠在一起休闲,进行跑步比赛,烹饪做饭,弹奏乐器,A
2508.mp4,175bb753d97f6beaf7db121669fb548adf197e1609b8d8b69a77f4a53e90e107,4023443,True,3,23,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的是什么？,乡村住宅,山间瀑布,地铁车站,商用写字楼,A
2509.mp4,e85cd6cd25b65113d57b1a27d74b80c10745a27527f221974967d53c3235e519,4665510,True,14,25,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频中的小男孩主要在做什么？,骑自行车出行,坐着写作业,拉着行李箱行走,踢足球玩耍,C
2510.mp4,b823c59bdee5ec49dd9b8e6d097d18d83672bee87e75c66a056a8696c7daa56f,4819699,True,13,25,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频中的女性主要在做什么？,在超市购物,在花田摆姿势,在操场打球,在厨房炒菜,B
2511.mp4,ef059e8de204488af48d033f08188f42314887386353faf2643295439cfaa79b,6632879,True,2,18,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的交通工具是什么？,公交车,家用轿车,自行车,电动摩托车,D
2512.mp4,71a52c8ebf11ae8b62b5cc7a93b79e3835c7d3a6dc21a5d54947d882a5e7ec95,7429576,True,8,14,15.001,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的在建大型设施是什么？,跨河大桥,穿山隧道,体育场馆,高层住宅,A
2513.mp4,cadb5758fd382bf19307478d4be7a8e4903ea1bf4e30e79e86256e59b57eefc5,2956090,True,11,6,15.016,short,True,ready,independent_model_review_passed,online_reviewed,视频中台上的男子主要在做什么？,烹饪食物,表演节目,清扫路面,修理家电,B
2514.mp4,b89fc348a74418af1324716398279bec45bb016838206eaf59e58532ffef77ec,8103181,True,4,17,15.016,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,河中捕鱼,采摘野菜,跳舞表演,厨房做饭,B
2515.mp4,14fcdb5b7978b4dabf8cc27998c2fc5e59869312d19cefba53ce5242b8fe72c8,6126606,True,15,3,15.021,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,跳绳,玩单杠,踢足球,画画,B
2516.mp4,1fe6aa099a48907c5872fd5013d1b194a521b6b581fa290a0219d4dafb6ad11a,4005514,True,16,22,15.022,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的场景是哪里？,学校校门处,医院门诊外,商场入口处,小区大门外,B
2517.mp4,a76940f0f6eb4cf6b2d15905d9a3e9f2773dbf14303f1647c24b11819363ebea,4520918,True,9,28,15.022,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示什么？,摩托车,自行车,汽车,电动车,C
2518.mp4,f21c9f6469afa5bc63b2c04326a2b08b5d95cc9cfda86eb8bf57a008d4208752,8119106,True,13,27,15.023,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,采摘茶叶,修剪果树,收割水稻,种植蔬菜,C
2519.mp4,12678f82119ac52a0d6defbf4ac705bf567b58cb910ebe59ed9ad48e8afa3552,798494,True,8,39,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的是什么内容？,歌舞演出,山水风景,聊天对话,美食制作,C
2520.mp4,b4b3600ce23222027cb4470871d3c51f2d2819c8d4fe9de72aec66119f895409,1874483,True,13,8,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中男子主要展示的物品是？,苹果,书本,人民币,玩具,C
2521.mp4,bafd297e9063d459c3bf0baeb7574b9a052b2328adf33e0df31a944af0affe31,1890341,True,4,30,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频里的成年男子主要在做什么？,陪小孩在球池玩耍,在厨房炒菜做饭,在书桌写字画画,在操场跑步打球,A
2522.mp4,04d41937afa8f3a6f811f1beb517b616c8be4e6650ab410bac974b157ba27637,1918940,True,4,2,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中人物主要在做什么？,自拍,上课,游泳,做饭,A
2523.mp4,96c3530f74672fd14cd0dda7116a86d66ba58b3361ebedf1d4c4557433a5602e,1966431,True,17,21,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,跑步锻炼,对着镜头说话,烹饪做饭,书写绘画,B
2524.mp4,55b56f6040c2ac9dc411557b76a46ed44f928bbbf6ffbe1ec776501a74272a50,2134051,True,13,34,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的内容是什么？,一棵树,一位女士,一辆车,一只猫,B
2525.mp4,fb2f578623de763a522d7e5f4b97a2722046f0ac96816d3039243d4810674274,2228044,True,1,45,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,读书写字,跑步运动,做饭炒菜,对着镜头展示自己,D
2526.mp4,01d4a5ef471ceb9082a33360b00f6dac5699cd59e2699de7756240e6d063ff0f,2330304,True,15,8,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,对着镜头说话,弹奏乐器,跑步锻炼,烹饪炒菜,A
2527.mp4,ac9238e27b2203fccb48586e002bd96cc5c6358046ddee368a80897d0e659bd2,2443280,True,10,19,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频拍摄的主要场景是哪里？,卫生间,卧室,教室,厨房,D
2528.mp4,0c32c99cd2e905af9dedd50629cc5004735173bbff5c4984afbc6bf8a45c89d3,2506975,True,11,40,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的户外场景是哪里？,海边沙滩,林间山路,城市马路路口,乡村农田,C
2529.mp4,a0cb5860f915e2220a4222f4c4ff420bcdb86b2f1f7ae8c49f1a9f9e25338b6b,2776498,True,12,13,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示什么物品？,一盒蛋糕,一双鞋子,一束鲜花,一摞书籍,C
2530.mp4,c5f967baa81d80197d871ed5e203c6704cd090d8d0d17446a07d0d54ee7d6203,2833636,True,15,3,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,跳舞表演,静坐休息,蹲身捡物,向前行走,D
2531.mp4,61bc6e4a4fa34bb76c9fa275efa0b8c06a0c650885aa57393a1492bdccca5392,3116364,True,2,37,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中主要出现的动物是什么？,猕猴,野猪,山羊,野兔,B
2532.mp4,a9e937fd8d0776911a05448a6826a744c9267b8912fa79a2a260c16e634e1f28,3154496,True,14,16,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要的游玩场景是哪里？,雪山,草原,沙漠,海边,D
2533.mp4,1808464ab9c9e88fc08f2534a2ea3c7a5c322fd57b24ff9de89391a1a038d5e2,3401120,True,12,41,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的场景是？,繁华都市商圈,乡村农田,老城街巷河道,海边沙滩,C
2534.mp4,8bce4a0d6ba12aa7b42a68b7e2f7bf6ff5f850eafb6009a27350a4bad3698edd,3488896,True,6,6,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的男子主要在做什么？,跑步锻炼,炒菜做饭,跳街舞,对着镜头讲话,D
2535.mp4,ad2c215d0abb6e652254a4d9e41c3eb3c664d8017cdf0ced69651fa2e03d94fc,3540581,True,16,14,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的是哪类场景？,山林自然景区,沙漠戈壁区域,室内体育场馆,城市商业街区,A
2536.mp4,06b0a89b0e125c56996f19583bf589473955bb988a4923326459812e0787cf62,3555283,True,3,44,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,做饭,游泳,跳舞,走路,D
2537.mp4,c8beca7e59c538a7dbe7c7cefff214affdff1b7ba62f8f028b9d84a14fc170cc,3763267,True,9,36,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的场景是哪里？,写字楼办公室,乡村户外,高空飞机上,大型超市内,B
2538.mp4,46a9c518914a16a671e81651ad153459e61124dd251a332683acda06ea3fee17,3763354,True,16,11,15.024,short,True,ready,independent_model_review_passed,online_reviewed,围坐在长桌旁的人们主要在做什么？,下棋打牌,吃火锅,加工处理干货,唱歌跳舞,C
2539.mp4,39370ceab2db849deb8fe71d2147f384cc44c4067cbca84bc12c8cef72f41a42,3775099,True,5,17,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中主要展示的物品是？,书包,雨伞,饭碗,铅笔,B
2540.mp4,8c2abc057092aa7ee22c3d1b7721beeb88c3c02fa28244f741af020e9d28008f,3895857,True,17,29,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,一同合影,做饭炒菜,打扫卫生,骑车赶路,A
2541.mp4,55d9b6d49d03e5418852de9ab1d9cf9331227db96d57720fff6ec10f20118981,3938995,True,10,15,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中多次出现的从业者是？,建筑工人,外卖小哥,教师,医护人员,B
2542.mp4,287bcae06d940f5acc84c8bfb4009b58e4542a3d4fde422e5b47cd63b3924906,4012534,True,3,44,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频开头停在路边的特种车辆是？,环卫车,消防车,警车,救护车,D
2543.mp4,aa761dc971a1c834ee241a588cd7f36ed8bf74f672ee1aabb11a7dca2fddad30,4410222,True,7,33,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的女士主要在做什么？,弹奏乐器表演,面向镜头说话,操场跑步锻炼,厨房炒菜做饭,B
2544.mp4,8f494c1cd1ba4f4cd7658c3bb02379d941f768b149a6fbc51010d35348366765,4475817,True,9,28,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的是什么？,文具书本,新鲜果蔬,家用电器,各式儿童服装,D
2545.mp4,07df3888276f3736aef680a361b60152748847ec3d14e3a0ba872677801601af,4719740,True,6,10,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频展现的主要场景是哪里？,安静图书馆,热闹集市,封闭电梯间,无人野外,B
2546.mp4,d17554dafaafbacbe15360b123457f5e12d7c773855a83682620574331238106,4892034,True,1,24,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人们主要在做什么？,围坐聚餐,跳舞排练,工地施工,课堂听课,A
2547.mp4,81d98003b889a4ab78fcaac877403b38eda7ff4ceb59eca6d1738b449ab7d1ba,4998696,True,5,32,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的室外场景是？,阳光普照的草地,落叶满地的秋景,被雪覆盖的场景,暴雨积水的路面,C
2548.mp4,02ac64f7dadd52f5a542d5fd345d0aad32823677597a0563b348fc210b0b00cc,5352632,True,12,34,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频的主要拍摄场景在哪里？,海底景区,高山峰顶,室内商场中,户外城区道路旁,D
2549.mp4,240e554bb45ddb3e4ce423c20839008f75b869c891a5e000e027129ad4ad9227,6547124,True,14,7,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频里出现的成年女子主要在做什么,照看幼童,烹饪做饭,开车运货,唱歌跳舞,A
2550.mp4,d6240f32ba00b2f959d185cb70509266b94329953606584ad281be84ca64c570,6835735,True,2,1,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人们主要在做什么？,坐旋转木马,滑滑梯,荡秋千,玩碰碰车,C
2551.mp4,5dca035e6a7f80ffe40a58d37701dd0b414e709609c1b0f9406e25cdb0957ccc,6927340,True,11,26,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示什么景观？,沙漠戈壁景观,海边沙滩风光,城市街道景观,山间春日花景,D
2552.mp4,a61e3a4f528de24bb872686676d0d2f5b6fbd563b66d557d40bd0b3da3b1efff,7090371,True,8,5,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频画面中央的女士主要在做什么？,吃饭,休息,耕地,跳舞,D
2553.mp4,afb75005823ec54f497fa0cb897cb6f33c2ca1b3e5c1c3b8c9f696b3d99eddc6,7607697,True,7,35,15.024,short,True,ready,independent_model_review_passed,online_reviewed,视频里的女士主要在做什么？,摆动手臂做手势,打篮球,读书写字,烹饪炒菜,A
2554.mp4,d07ae42e4145436e6d9e676d56ff11aeb3a5b2c3ca3be14ac115bf65db6f4b5b,2593312,True,1,11,15.033,short,True,ready,independent_model_review_passed,online_reviewed,视频中人物主要在做什么？,用毛巾擦脸,用梳子梳头发,用笔写作业,用气球摩擦头顶,D
2555.mp4,5f8caa2fcea85ab8874adbbdf5f23a9419d023164a1e1aef400005dd78dcfce8,2332855,True,10,27,15.034,short,True,ready,independent_model_review_passed,online_reviewed,视频的主要场景是哪里？,医院,教室,图书馆,酒吧,D
2556.mp4,080f956308d1e1ebd117a54b9e543e14b8d0b834d877789983f7ab1e9d1e0e1c,3442833,True,6,7,15.034,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示什么场景？,乡村民居,海边沙滩,高山雪场,城市商场,A
2557.mp4,3afc4f882273007d05b06ef3e1de2b1e48b46e7026f310f55c4acb0e22b845ed,4239993,True,7,38,15.034,short,True,ready,independent_model_review_passed,online_reviewed,视频中的女士主要在做什么？,躺着休息,站立摆动手臂,蹲着洗衣,坐着看书,B
2558.mp4,00af80802abec5ce81adf68a42b95a86e30685d7abbed34fd059dd148a74c4cd,4651381,True,5,38,15.034,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人们主要在做什么？,开会工作,跳舞表演,健身运动,聚餐吃喝,D
2559.mp4,8a440ca200a5446c1f288b299dc68011c633852fd2591905ea356883388b6a90,9610875,True,17,5,15.044,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,踢足球,打篮球,打羽毛球,跳绳,B
2560.mp4,73aae9342fcfa09cdae681200fddd3dc0be7c0526fefcf3eac3f5d90ec5c1e04,2199330,True,8,4,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,户外跑步,坐着面向镜头,厨房炒菜,泳池游泳,B
2561.mp4,6b60893056f688e86883b6d0bcf162838bae3fae7e7c8be368d3131f1dc574ab,2720731,True,11,31,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,跳舞,吃东西,写字,打球,B
2562.mp4,fe0950a2f0c1258d1d0c570d0376eece062e5cb029c63e071c8c58865b63c766,2942296,True,13,43,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频中的女性主要在做什么？,对着镜头自拍,在厨房做饭,在图书馆看书,在操场跑步,A
2563.mp4,a81753aadc02558633c730341d2e48a12acb410bff5a9983063f99e78f24def0,2979565,True,14,31,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频的主要拍摄场景是哪里？,户外沙滩,居民家中,学校教室,汽车内部,D
2564.mp4,c42fb3a7fce633e609db4a9d09010d9732f62addc0153d6fa118af88e6ff9eab,3075137,True,3,21,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频里的人物主要在做什么？,烹饪做饭,弹奏乐器,跑步锻炼,面向镜头自拍,D
2565.mp4,8b662401aa857dfe54416b31ebfb5f374313923f35d659e4ea2ccad16271c343,3119830,True,8,25,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,跑步锻炼,伏案书写,烹饪炒菜,对着镜头做手势动作,D
2566.mp4,860696db95989776fd0d0b53dd4c0b367b828d2a1c91c18dcbd2f9298c4234f4,3243840,True,9,22,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频主要展示的是什么？,流动的河流,成群的牛羊,行驶的汽车,女性脸部近景,D
2567.mp4,5119bff653dc113459da7feb40c4ccfca0fd6fd16b39929cd7db99c19e64ae1f,3484406,True,15,30,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频中的男子主要在做什么？,读书看报,搞怪表演跳舞,写字画画,做饭炒菜,B
2568.mp4,af395e36614be038a0084b422d66bd77e910abf2a622938b8e07cc42d52c0803,3535058,True,4,15,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频中的黑衣女士主要在做什么？,沿装饰通道边走边做手势,卧床休息睡觉,坐着弹奏钢琴,低头清洗碗碟,A
2569.mp4,41212fe26e1842356eade11911be79ab7a10a2efe0ca1d0bab5a10b327c3326c,3589812,True,1,15,15.046,short,True,ready,independent_model_review_passed,online_reviewed,视频中的人物主要在做什么？,唱歌,跳舞,吃饭,看书,A
